,text,Date,label
2420,recent kansas election congress really big media event republicans play game georgia bad,04/17/2017,1
2421,military building rapidly becoming stronger ever frankly choice,04/16/2017,-2
2422,someone look paid small organized rallies yesterday election,04/16/2017,-2
2423,almost impossible thing republican easily electoral college tax returns brought,04/16/2017,-2
2424,happy easter everyone,04/16/2017,-2
2425,would call china currency manipulator working us north korean problem see happens,04/16/2017,-2
2426,weekly address,04/14/2017,-1
2427,great honor welcome atlanta heroic first responders white house afternoon,04/13/2017,1
2428,things work fine u russia right time everyone come senses lasting peace,04/13/2017,1
2429,great confidence china properly deal north korea unable u allies u,04/13/2017,1
2430,jobs returning illegal immigration plummeting law order justice restored truly making america great,04/13/2017,1
2431,one one keeping promises border energy jobs regulations big changes happening,04/12/2017,2
2432,economic confidence soaring unleash power private sector job creation stand american workers americafirst,04/12/2017,2
2433,great meeting w nato sec gen agreed importance getting countries pay fair share focus c,04/12/2017,2
2434,great win kansas last night ron estes easily winning congressional race dems spent heavily predicted victory,04/12/2017,2
2435,good call last night president china concerning menace north korea,04/12/2017,2
2436,interviewed mariabartiromo foxbusiness enjoy,04/12/2017,2
2437,great strategic policy ceo forum today cabinet secretaries top ceo around united states c,04/11/2017,1
2438,ron estes running today congress great state kansas wonderful guy need help healthcare tax cuts reform,04/11/2017,1
2439,north korea looking trouble china decides help would great solve problem without u,04/11/2017,1
2440,explained president china trade deal u far better solve north korean problem,04/11/2017,1
2441,happy passover everyone celebrating united states america israel around world chagsameach,04/10/2017,2
2442,congratulations justice neil gorsuch elevation united states supreme court great day americ c,04/10/2017,2
2443,thank usnavy usa,04/10/2017,2
2444,confidence president al sisi handle situation properly,04/09/2017,1
2445,sad hear terrorist attack egypt u strongly condemns great,04/09/2017,1
2446,judge gorsuch sworn rose garden white house monday great justice proud,04/08/2017,-1
2447,reason generally hit runways easy inexpensive quickly fix fill top,04/08/2017,-1
2448,congratulations great military men women representing united states world well syria attack,04/08/2017,-1
2449,goodwill friendship formed time tell trade,04/08/2017,-1
2450,great honor president xi jinping madame peng liyuan china guests united states tremendous,04/08/2017,-1
2451,honor host american heroes wwp soldierridedc whitehouse today flotus vp c,04/06/2017,-1
2452,jobs jobs jobs,04/06/2017,-1
2453,deeply committed preserving strong relationship strengthening america long standing support c,04/05/2017,1
2454,great talk jobs nabtu tremendous spirit optimism deliver,04/04/2017,2
2455,thank sean mcgarvey entire governing board presidents honoring w invite speak nabtu c,04/04/2017,2
2456,whitehouse ceotownhall,04/04/2017,2
2457,honor welcome president al sisi egypt whitehouse renew historic partnership betwe c,04/03/2017,2
2458,looking forward hosting heroes wounded warrior project wwp soldier ride whitehouse th c,04/03/2017,2
2459,getting ready meet president al sisi egypt behalf united states look forward long wonderful relationship,04/03/2017,2
2460,foxnews multiple sources electronic surveillance trump people close trump unprecedented fbi,04/03/2017,2
2461,hillary clinton ever apologize receiving answers debate asking,04/03/2017,2
2462,brother john podesta paid big money get sanctions russia lifted hillary know,04/03/2017,2
2463,amazing reporting unmasking crooked scheme us foxandfriends spied nomination real story,04/03/2017,2
2464,melania honored light whitehouse evening worldautismawarenessday join us liub c,04/03/2017,2
2465,real story turns surveillance leaking find leakers,04/02/2017,1
2466,talks repealing replacing obamacare going continue time deal hopefully struck,04/02/2017,1
2467,anybody especially fake news media thinks repeal replace obamacare dead know love strength r party,04/02/2017,1
2468,thank jclayfield get even better administration continues put americafirst,04/01/2017,1
2469,associated russia trump team spied nominated true get much bigger would sad u,04/01/2017,1
2470,wow foxnews reporting big news source official behind unmasking high known intel official responsible unmasked,04/01/2017,1
2471,use subsidies buy health plans words ocare dead good things happen however either republicans dems,04/01/2017,1
2472,failing nytimes finally gets places insurance company offers plans way obamacare customers,04/01/2017,1
2473,fake news media said path victory trump pushing phony russia story total scam,04/01/2017,1
2474,sleepy eyes chuck todd nbcnews start talking obama surveillance scandal stop fake trump russia story,04/01/2017,1
2475,going defend industry create level playing field american worker time put c,03/31/2017,-1
2476,trump celebrates american manufacturing survey showing highest level optimism years c,03/31/2017,-1
2477,exciting time country weeklyaddress confirmgorsuch,03/31/2017,-1
2478,confirmgorsuch scotus,03/31/2017,-1
2479,great meeting wonderful woman today former secretary state condoleezza rice usa,03/31/2017,-1
2480,honor welcome prime minister denmark lars lokke rasmussen larsloekke whitehouse yes c,03/31/2017,-1
2481,mike flynn ask immunity witch hunt excuse big election loss media dems historic proportion,03/31/2017,-1
2482,enlisting full potential women society truly able makeamericagreatagain c,03/31/2017,-1
2483,job losses american companies must prepared look alternatives,03/30/2017,-2
2484,meeting next week china difficult one longer massive trade deficits,03/30/2017,-2
2485,repmarkmeadows jim jordan raul labrador repealandreplace obamacare,03/30/2017,-2
2486,repmarkmeadows jim jordan raul labrador would get board would great healthcare massive tax cuts reform,03/30/2017,-2
2487,repmarkmeadows jim jordan raul labrador would get board would great healthcare massive tax cuts reform,03/30/2017,-2
2488,great op ed repkenbuck looks like freedom caucus helping end obamacare,03/30/2017,-2
2489,failing nytimes disgraced media world gotten wrong two solid years change libel laws,03/30/2017,-2
2490,freedom caucus hurt entire republican agenda get team fast must fight dems,03/30/2017,-2
2491,today honored true american heroes first ever national vietnam war veterans day thankaveteran c,03/30/2017,-2
2492,flotus melania honored stop women empowerment panel afternoon whitehouse c,03/29/2017,2
2493,today eo established commission combating drug addiction opioid crisis watch listening session c,03/29/2017,2
2494,people great country could see viciously inaccurately administration covered certain media,03/29/2017,2
2495,remember failing nytimes apologized subscribers right election coverage wrong worse,03/29/2017,2
2496,fake news talk podesta ties russia covered foxnews money russia clinton sale uranium,03/28/2017,1
2497,new era american energy madeintheusa watch,03/28/2017,1
2498,honor welcome glfop whitehouse today vp pence attorney general sessions thank fo c,03/28/2017,1
2499,failing nytimes would much better honest,03/28/2017,1
2500,watch foxandfriends podesta russia,03/28/2017,1
2501,big announcement ford today major investment made three michigan plants car companies coming back u jobs jobs jobs,03/28/2017,1
2502,democrats make deal healthcare soon obamacare folds long worry good shape,03/28/2017,1
2503,republican house freedom caucus able snatch defeat jaws victory many bad years ready win,03/28/2017,1
2504,money bill hillary russian reset praise russia hillary podesta russian company trump russia story hoax maga,03/28/2017,1
2505,house intelligence committee looking bill hillary deal allowed big uranium go russia russian speech,03/28/2017,1
